legal_name,facility_status,address,license_status,phone,license_number,max_licensed_capacity,license_effective_date,chief_administrative_officer,license_expires_date,owner_licensee,inspection_number,inspection_date,inspection_type,certificate_number,deficiency_rule,deficiency_evidence,deficiency_findings
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-711.B.3.b. Resident Rights B. An administrator shall ensure that: 3. Except as provided in subsection (C) or (D), and unless restricted by the resident's representative, a resident is allowed to: b. Have privacy in correspondence, communication, visitation, financial affairs, and personal hygiene; and","Based on observation, record review, and interview, the administrator failed to ensure a resident was allowed to have privacy in communication and visitation.","1. The Compliance Officers observed a conference room with a security camera installed. 2. In an interview, E2 reported residents met with visitors in the conference room. E2 acknowledged residents did not receive privacy in visitation. 3. In an interview, R4 stated personnel members listen to resident phone calls on speaker phone in ""the bubble."" 4. In an interview, E2 reported residents may be required to have their phone calls monitored if residents have outbursts or are triggered on certain phone calls. E2 acknowledged unless clearly indicated in the residentโ??s treatment plan, residents have the right to receive privacy in communication. 5. A review of R4's (admitted in April 2025) medical record revealed R4's treatment plan, dated in April 2025. However, the treatment plan did not include documentation to restrict R4's ability to have privacy in communication, per R9-10-711(D). 6. In an exit interview, the findings were discussed with E1, E2, E3 (virtually), and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-06-18 Date permanent correction will be complete 2025-06-18 Temporary Solution All-staff meeting was completed, and staff were told that all members have the right to privacy via communication. The security camera was removed from the conference room to provide privacy during family visitations. Permanent Solution Staff will ask members if it is alright to have the phone on speaker or if they would like privacy. To ensure privacy between members and their visitors, the visits will take place in conference room where the camera is removed. Monitoring During intake, guardians and members are informed about procedures during phone calls. The Site Supervisor will observe staff in practice daily to ensure compliance. Supervisor will ensure camera is off in the conference room where visits occur."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.A.7.b. Behavioral Health Services A. An administrator shall ensure that: 7. A resident does not: b. Share any space, participate in any activity or treatment, or verbally or physically interact with any other resident that may present a threat to the resident's health or safety, based on the other resident's documented diagnosis, treatment needs, developmental levels, social skills, verbal skills, and personal history.","Based on record review and interview, the administrator failed to ensure a resident did not share any space, or verbally or physically interact with any other resident who posed a threat to the residentโ??s health or safety based on the other resident's documented diagnosis. The deficient practice posed a risk as R5 physically attacked R4.","1. A review of facility documentation revealed security camera footage, dated in June 2025. The footage revealed R4 was physically attacked by R5 while E5 was present in the room. The footage revealed R4 was backed into the wall on multiple occasions while E5 followed behind R5. E5 was seen attempting to place themselves between R4 and R5 but was unsuccessful on multiple occasions. The footage also revealed at least three residents, who were not involved, watched R5 attack R4. R5 was seen, at one point, leaving the room and re-entering the room to continue attacking R4. 2. A review of R5โ??s (admitted in April 2025) medical record revealed R5โ??s behavioral health assessment, dated in April 2024. R5โ??s assessment stated โ??Mother shared that members suicidal behaviors include statements stating that [R5] has shared that โ??[R5] does not want to live past 18yo [sic]โ?? and homicidal behaviors include consistent thoughts of wanting to โ??kill usโ?? and โ??has jumped out of a windowโ?? due to thoughts of wanting to harm [R5โ??s] brothers. Member has acted upon HI [homicidal ideations] towards brothers, to include chasing brother with a baseball bat stating that member reported โ??I would have killed him if I caught up to him.โ?? Mother shared additionally incidents include holding a pillow over [R5โ??s] older brothers face to the point where brother began โ??struggling and waking upโ??โ?ฆโ?? 3. In an interview, R4 reported R4 felt unsafe due to the incident. 4. In a joint interview, E1 and E2 reported this was the first they had seen the camera footage. E1 and E2 acknowledged, after watching the camera footage, R4 was allowed to share a space with R5 and R5 had a history of violence and homicidal ideations. 5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually), and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-06-13 Date permanent correction will be complete 2025-08-05 Temporary Solution Member who was the aggressor in the mentioned event had an emergency CFT scheduled and was discharged to a DCS group home as parents did not feel safe with her at home. Permanent Solution Desert River will assess member behaviors as treatment progresses to address and arising safety concerns and refer out as appropriate. Monitoring Member pre-admit documentation will be reviewed to determine if said member is appropriate for Desert River and staffing completed to discuss dynamics or safety of all members should they admit."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.E.2.a. Behavioral Health Services E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is entered into the resident medical record: a. The date and time the emergency safety response was used;","Based on documentation review, record review, and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used for a resident, the date and time the emergency safety response was used was entered into the resident record, for one of four resident records sampled.","1. A review of facility documentation revealed an incident report, dated in May 2025, revealed an emergency safety response was used on R1 in May 2025. 2. A review of R1โ??s (admitted in May 2025) medical record revealed no documentation to include the date and time the emergency safety response was used. 3. In an interview, E2 reported E2 attempted two emergency safety holds and was unsuccessful on both attempts. E2 reported E2 utilized a bite release hold on R1 and was successful. 4. In a joint interview, E1 and E2 acknowledged R1โ??s medical record did not include documentation of the date and time the emergency safety response was used. ๏ปฟ5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually) and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-06-18 Date permanent correction will be complete 2025-08-05 Temporary Solution All-staff meeting held and staff completed an IR training. Permanent Solution Staff will ensure that they are putting the times/dates/persons contacted or involved in reported incidents. Staff will ensure the date and time of the emergency safety response used is uploaded to health record within 24 hours of the when the emergency safety response was used. Monitoring Site supervisor is responsible for reviewing the previous dayโ??s IR and ensuring correct information entered and responses utilized."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.E.2.b. Behavioral Health Services E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is entered into the resident medical record: b. The name of each personnel member who used an emergency safety response;","Based on documentation review, record review, and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used for a resident, the name of each personnel member who used an emergency safety response was entered into the resident record, for one of four resident records sampled.","1. A review of facility documentation revealed an incident report, dated in May 2025, revealed an emergency safety response was used on R1 in May 2025. 2. A review of R1โ??s (admitted in May 2025) medical record revealed no documentation to include the name of each personnel member who used an emergency safety response on R1 in May 2025. 3. In an interview, E2 reported E2 attempted two emergency safety holds and was unsuccessful on both attempts. E2 reported E2 utilized a bite release hold on R1 and was successful. 4. In a joint interview, E1 and E2 acknowledged R1โ??s medical record did not include documentation of each personnel member who used an emergency safety response on R1. 5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually) and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-06-13 Date permanent correction will be complete 2025-06-18 Temporary Solution Staff who completed IR was asked to redo IR to add the names of personnel involved and submit the IR as a progress note so it is on members EHR. Permanent Solution Staff received an IR retraining and went over proper documentation, reporting and medical safety response. The name of each personnel member who used an emergency safety responseโ??s information will be uploaded to medical record within 24 hours of the use of the emergency safety response. Monitoring Site supervisor is responsible for reviewing the previous dayโ??s IR and ensuring correct information entered and responses utilized."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.E.2.c. Behavioral Health Services E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is entered into the resident medical record: c. The specific emergency safety response used;","Based on documentation review, record review, and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used for a resident, the specific emergency safety response used was entered into the resident record, for one of four resident records sampled.","1. A review of facility documentation revealed an incident report, dated in May 2025, revealed an emergency safety response was used on R1 in May 2025. 2. A review of R1โ??s (admitted in May 2025) medical record revealed no documentation to include the specific emergency safety response used on R1 in May 2025. 3. In an interview, E2 reported E2 attempted two emergency safety holds and was unsuccessful on both attempts. E2 reported E2 utilized a bite release hold on R1 and was successful. 4. In a joint interview, E1 and E2 acknowledged R1โ??s medical record did not include documentation of the specific emergency safety response used on R1 in May 2025. ๏ปฟ5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually) and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-06-13 Date permanent correction will be complete 2025-08-05 Temporary Solution A follow up progress note was put into members EHR that stated the specific medical response used for member. Permanent Solution Staff received guidance and training from Residential Nurse that included the correct medical response and reporting procedures after major incidents. Another EMS response training was set for all staff as well. The progress not containing the specific emergency safety response used will be uploaded to medical record within 24 hours. Monitoring Site supervisor is responsible for reviewing the previous dayโ??s IR and ensuring correct information entered and responses utilized."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.E.2.d. Behavioral Health Services E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is entered into the resident medical record: d. The personnel member or resident behavior, event, or environmental factor that caused the need for the emergency safety response; and","Based on documentation review, record review, and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used for a resident, the personnel member or resident behavior, event, or environmental factor that caused the need for the emergency safety response was documented in the resident record, for one of four resident records sampled.","1. A review of facility documentation revealed an incident report, dated in May 2025, revealed an emergency safety response was used on R1 in May 2025. 2. A review of R1โ??s (admitted in May 2025) medical record revealed no documentation of the personnel member or resident behavior, event, or environmental factor that caused the need for the emergency safety response used on R1 in May 2025. 3. In an interview, E2 reported E2 attempted two emergency safety holds and was unsuccessful on both attempts. E2 reported E2 utilized a bite release hold on R1 and was successful. E2 reported R1 was upset as R1โ??s parents dropped R1 off at the facility and R1โ??s behavior escalated from there. 4. In a joint interview, E1 and E2 acknowledged R1โ??s medical record did not include documentation of the personnel member or resident behavior, event, or environmental factor that caused the need for the emergency safety response used on R1 in May 2025. ๏ปฟ5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually) and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-08-06 Date permanent correction will be complete 2025-08-05 Temporary Solution All staff trained and made to document all environmental factors or behaviors leading up to incident within a timely manner. Permanent Solution Staff will ensure the proper documentation of events leading up to incidents and upload to member EHR within 24 hours. The residents name, behavior, and or event that caused the need of the emergency safety response is uploaded to the medical record within 24 hours of then the emergency safety response was used Monitoring Site supervisor is responsible for reviewing the previous dayโ??s IR and ensuring correct information entered and responses utilized."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0133789,6/12/2025,Complaint,BH7317,"R9-10-716.E.2.e. Behavioral Health Services E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is entered into the resident medical record: e. Any injury that resulted from the use of the emergency safety response;","Based on documentation review, record review, and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used for a resident, any injury that resulted from the use of the emergency safety response was documented in the resident record, for one of four resident records sampled.","1. A review of facility documentation revealed an incident report, dated in May 2025, revealed an emergency safety response was used on R1 in May 2025. 2. A review of R1โ??s (admitted in May 2025) medical record revealed no documentation of any injury that resulted from the use of the emergency safety response on R1 in May 2025. 3. In an interview, E2 reported E2 attempted two emergency safety holds and was unsuccessful on both attempts. E2 reported E2 utilized a bite release hold on R1 and was successful. E2 reported R1 did not sustain any injuries. 4. In a joint interview, E1 and E2 acknowledged R1โ??s medical record did not include documentation of any injury that resulted from the use of the emergency safety response used on R1 in May 2025. ๏ปฟ5. In an exit interview, the findings were discussed with E1, E2, E3 (virtually) and E4 (virtually) and no additional statements or documentation were provided. Plan of Correction Name, title and/or Position of the Person Responsible Joseph Salome Meraz, Desert River Site Supervisor Date temporary correction was implemented 2025-05-27 Date permanent correction will be complete 2025-08-05 Temporary Solution Member was assessed by residential nurse to determine if she was hurt or needed medical attention. Permanent Solution Staff will ensure that medical personnel are contacted and assess members after all holds or major incidents. Staff will document any injury that resulted from the use of the emergency safety response into the medical record within 24 hours of when the emergency safety response was used. Monitoring Site supervisor is responsible for reviewing the previous dayโ??s IR and ensuring correct information entered and responses utilized."
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0132432,5/27/2025,Complaint,BH7317,no deficiencies,,
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073281,10/1/2024,Complaint,Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: a. The individual's qualifications, including skills and knowledge applicable to the individual's job duties;","Based on record review and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of the individual's qualifications, including skills and knowledge applicable to the individual's job duties, for one of seven personnel members sampled. The deficient practice posed a risk if E10 was not qualified to work in a health care institution.","R9-10- 706.B.1.a.b. An administrator shall ensure that: The qualifications, skills, and knowledge required for each type of personnel member: a. Are based on: The type of behavioral health services or physical health services expected to be provided by the personnel member according to the established job description, and The acuity of the residents receiving behavioral health services or physical health services from the personnel member according to the established job description; and Include: The specific skills and knowledge necessary for the personnel member to provide the expected behavioral health services or physical health services listed in the established job description, The type and duration of education that may allow the personnel member to have acquired the specific skills and knowledge for the personnel member to provide the expected behavioral health services or physical health services listed in the established job description, and The type and duration of experience that may allow the personnel member to have acquired the specific skills and knowledge for the personnel member to provide the expected behavioral health services or physical health services listed in the established job description; 1. A review of E10's (hired in February 2024, behavioral health technician) personnel record revealed documentation of the verification of qualifications, including skills and knowledge was not available for review. 2. In a joint interview, E1, E2, and E12 acknowledged documentation of the verification of E10's qualifications, including skills and knowledge was not available for review. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-11-29 Temporary Solution Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073281,10/1/2024,Complaint,Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: c. The individual's completed orientation and in- service education as required by policies and procedures;","Based on documentation review, record review and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of the individual's completed orientation, for one of seven personnel members. The deficient practice posed a risk if a personnel member was not qualified to work in a health care institution.","R9-10-101.155. ""Orientation"" means the initial instruction and information provided to an individual before the individual starts work or volunteer services in a health care institution. R9-10-706.E.1.2.3.An administrator shall ensure that: A plan to provide orientation specific to the duties of a personnel member, an employee, a volunteer, and a student is developed, documented, and implemented; A personnel member completes orientation before providing behavioral health services or physical health services; An individual's orientation is documented, to include: The individual's name, The date of the orientation, and The subject or topics covered in the orientation; 1. A review of E6's (hired in October 2023, behavioral health technician) personnel record revealed documentation of completed orientation was not available for review. 2. In a joint interview, E1, E2, and E12 acknowledged documentation of E6's completed orientation was not available for review. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-11-29 Temporary Solution Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073278,8/20/2024,Complaint,Initial Comments,"A. An administrator shall ensure that: 7. A resident does not: a. Use or have access to any materials, furnishings, or equipment or participate in any activity or treatment that may present a threat to the resident's health or safety based on the resident's documented diagnosis, treatment needs, developmental levels, social skills, verbal skills, or personal history; or","Based on record review, documentation review, observation, and interview, the administrator failed to ensure a resident did not have access to any materials to present a threat to the resident's health or safety based on the resident's documented diagnosis and treatment needs. The deficient practice posed a risk as a resident had access to a broken marker cap, and inflicted a self-injury, while admitted into a behavioral health residential facility in contradiction with their behavioral health issue.","1. A review of R1's (admitted in 2024) electronic medical record revealed a behavioral health assessment (dated June 2024). The assessment stated "" ... Member was reported as having the following behaviors: self-harm, SI, and aggression..."" 2. A review of electronic documentation revealed an incident report (dated in August 2024). The incident report stated ""...member's roommate alerted staff that peer was self harming. Staff immediately went into room and found member bleeding from [R1's] wrist from 2 cuts. Member was holding something in [R1's] hand and staff asked to have it...it was a broken marker cap..."" 3. A review of facility documentation revealed a document titled ""Incident Accident Or Death Report"" (dated August 9, 2024). The document stated ""...Member was transported...due to self- harm..."" 4. In an interview, E1 reported R1 self- harmed by a broken marker cap. 5. In a joint interview, E1 and E2 acknowledged a resident had access to materials to present a threat to the resident's health or safety based on the resident's documented diagnosis and treatment needs. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-09-09 Temporary Solution Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073276,7/11/2024,Complaint;Compliance (Annual),Initial Comments,36-420.01. Health care institutions; fall prevention and fall recovery; training programs; definition A. Each health care institution shall develop and administer a training program for all staff regarding fall prevention and fall recovery. The training program shall include initial training and continued competency training in fall prevention and fall recovery. A health care institution may use information and training materials from the department's Arizona falls prevention coalition in developing the training program.,"Based on documentation review, record review, and interview, the health care institution failed to develop and administer a training program for all staff regarding fall prevention and fall recovery. The deficient practice posed a risk as organized instruction and information related to resident care and safety was not developed and implemented.","1. A review of facility documentation revealed a training program for fall prevention and fall recovery was not available for review. 2. A review of E8's electronic personnel record revealed initial training dated in 2022. However, continued competency training in fall prevention and fall recovery was not available for review. 3. In an interview, E1 reported all personnel members are required to complete initial and annual fall prevention and recovery training. E1 reported BH7317 did not develop policies and procedures specific to fall prevention and fall recovery training. Plan of Correction Name, title and/or Position of the Person Responsible Temporary Solution Date temporary correction was implemented Date permanent correction will be complete 2024-08-23 Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073276,7/11/2024,Complaint;Compliance (Annual),Initial Comments,"C. An administrator shall ensure that: 1. Policies and procedures are established, documented, and implemented to protect the health and safety of a resident that: e. Cover cardiopulmonary resuscitation training including: i. The method and content of cardiopulmonary resuscitation training, which includes a demonstration of the individual's ability to perform cardiopulmonary resuscitation; ii. The qualifications for an individual to provide cardiopulmonary resuscitation training; iii. The time-frame for renewal of cardiopulmonary resuscitation training; and iv. The documentation that verifies that the individual has received cardiopulmonary resuscitation training;","Based on documentation review, record review, and interview, the administrator failed to implement policies and procedures to protect the health and safety of a resident to cover cardiopulmonary resuscitation (CPR) training to include a demonstration of the individual's ability to perform CPR. The deficient practice posed a risk if E8 was unable to meet a resident's needs during an emergency, accident, or injury; and the standards expected of employees were not followed.","1. A review of the facility's policies and procedures revealed a policy titled ""Staff Qualifications"" (dated in December 2023). The policy stated ""...Staff providing in-person direct care services are required to show evidence of a valid, in-person CPR and First Aid certification upon hire and are required to continuously maintain certification throughout term of employment. Proof of skills demonstration is required..."" 2. A review of E8's electronic personnel record revealed documentation of CPR training from ""NationalCPRFoundation"" issued July 11, 2024 and valid until July 11, 2026. 3. A review of the NationalCPRFoundation website revealed courses were conducted online. The NationalCPRFoundation website stated ""Help Save Lives Today with Your Online CPR Certification Training!"" 4. A review of the facility's daily staffing schedules revealed no evidence E8 worked alone. 5. In an interview, E1 reported E8 had not worked alone. 6. In a joint interview, E1 and E2 acknowledged E8's CPR training did not include a demonstration of the individual's ability to perform CPR and the policy and procedure was not implemented. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-08-23 Temporary Solution Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073276,7/11/2024,Complaint;Compliance (Annual),Initial Comments,A. An administrator shall ensure that a treatment plan is developed and implemented for each resident that: 4. Includes: b. The physical health services or behavioral health services to be provided to the resident;,"Based on documentation review, record review. and interview, the administrator failed to ensure a treatment plan was developed for each resident to include the behavioral health services to be provided to the resident, for four of four current residents sampled, and for one of one discharged resident sampled. The deficient practice posed a risk if a resident did not receive treatment to cure, improve, or palliate their behavioral health issue at the health care institution.","1. A review of R1's medical record revealed a treatment plan (dated in June 2024). The treatment plan did include the frequency of counseling to be provided to the resident. However, the treatment plan did not include the number of hours of counseling to be provided to R1. 2. A review of R2's medical record revealed a treatment plan (dated in June 2024). The treatment plan did include the frequency of counseling to be provided to the resident. However, the treatment plan did not include the number of hours of counseling to be provided to R2. 3. A review of R3's medical record revealed a treatment plan (dated in June 2024). The treatment plan did include the frequency of counseling to be provided to the resident. However, the treatment plan did not include the number of hours of counseling to be provided to R3. 4. A review of R4's medical record revealed a treatment plan (dated in April 2024). The treatment plan did include the frequency of counseling to be provided to the resident. However, the treatment plan did not include the number of hours of counseling to be provided to R4. 5. A review of R5's medical record revealed a treatment plan (dated in April 2024). The treatment plan did include the frequency of counseling to be provided to the resident. However, the treatment plan did not include the number of hours of counseling to be provided to R5. 6. In a joint interview, E1 and E2 acknowledged R1's, R2's, R3's, R4's, and R5's treatments plan did not include the number of hours of counseling to be provided to R1, R2, R3, R4, and R5. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-08-23 Temporary Solution Permanent Solution Monitoring"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073275,6/20/2024,Complaint,Initial Comments,no deficiencies,,
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073274,5/3/2024,Complaint,Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: h. Cardiopulmonary resuscitation training, if required for the individual according to R9-10- 703(C)(1)(e); i. First aid training, if required for the individual according to this Article or policies and procedures; and","Based on record review and interview, the administrator failed to ensure a personnel record included documentation of cardiopulmonary resuscitation (CPR) and first aid training, for two of six personnel members sampled. The deficient practice posed a risk if safety measures were not in place to meet a resident's needs.","1. A review of E3's personnel record revealed the documentation of CPR and first aid training had an expiration date of January 10, 2024. 2. A review of E3's personnel record revealed the documentation of CPR and first aid training had an expiration date of August 2023. 3. In an interview, E1 acknowledged E3 and E6 did not have current documentation of CPR and first aid training. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Temporary Solution Permanent Solution Monitoring Date permanent correction will be complete 2024-07-17"
INTERMOUNTAIN CENTERS FOR HUMAN,Active,"2502 North Dodge Boulevard, Suite 160, Tucson, AZ 85716",Active,5207211887,BH7317,10,1/30/2025,Rose Lopez,1/31/2026,INTERMOUNTAIN CENTERS FOR HUMAN,INSP-0073274,5/3/2024,Complaint,Initial Comments,"B. An administrator shall ensure that: 1. A resident is treated with dignity, respect, and consideration;","Based on documentation review and interview, the administrator failed to ensure a resident was treated with dignity, respect and consideration. The deficient practice posed a risk as residents' rights were violated. Findings include: 1. A review of facility documentation revealed an incident report dated April 20, 2024. The report stated ""At 16:48, member [R1] was escalated due to another peer. Member was kicking door and head banging ...member then grabbed a piece of ceiling tile and self-harmed with it once again and staff had to physically remove it again."" 2. In an interview, R1 stated ""I am not treated with respect, I am given attitude by E5"". R1 reported E5 pushed R1 a few weeks ago when R1 was ""upset"" about another resident ' s interaction with personnel members and the police. R1 stated ""I wanted to leave the situation, I didn ' t listen to TPD and was pushed by staff."" R1 stated ""I was triggered by anxiety. I wanted to breathe but they said they didn ' t have enough staff to go on break right away."" 3. In an interview, E1 confirmed an incident for R1 that occurred on April 20, 2024. E1 reported R1 had a history of self-harm and aggression. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-07-17 Temporary Solution Permanent Solution Monitoring",
